ignore,code_post_gfx_mp
ignore,common_mp
ignore,localized_code_post_gfx_mp
ignore,localized_common_mp
material,compass_map_mp_strike
material,compass_overlay_map_mp_strike
col_map_mp,maps/mp/mp_strike.d3dbsp
rawfile,maps/mp/mp_strike.gsc
rawfile,maps/mp/mp_strike_fx.gsc
rawfile,maps/createfx/mp_strike_fx.gsc
rawfile,maps/createart/mp_strike_art.gsc
sound,common,mp_strike,!all_mp
sound,generic,mp_strike,!all_mp
sound,voiceovers,mp_strike,!all_mp
sound,multiplayer,mp_strike,!all_mp
impactfx,mp_strike
include,mptypes_desert
fx,smoke/car_damage_whitesmoke
fx,smoke/car_damage_blacksmoke
fx,smoke/car_damage_blacksmoke_fire
fx,props/car_glass_large
fx,props/car_glass_headlight
fx,props/car_glass_brakelight
fx,misc/paper_falling
fx,fire/firelp_med_pm_nodistort
fx,dust/dust_wind_fast
fx,dust/dust_wind_slow_yel_loop
fx,dust/dust_spiral_runner
fx,smoke/hallway_smoke_light
xmodel,vehicle_80s_sedan1_green_destroyed
xmodel,vehicle_80s_sedan1_green_hood
xmodel,vehicle_80s_sedan1_green_trunk
xmodel,vehicle_80s_sedan1_green_wheel_lf
xmodel,vehicle_80s_sedan1_green_door_lf
xmodel,vehicle_80s_sedan1_green_door_lb
xmodel,vehicle_80s_sedan1_green_door_rf
xmodel,vehicle_80s_sedan1_green_door_rb
xmodel,vehicle_80s_sedan1_glass_f
xmodel,vehicle_80s_sedan1_glass_f_dam
xmodel,vehicle_80s_sedan1_glass_b
xmodel,vehicle_80s_sedan1_glass_b_dam
xmodel,vehicle_80s_sedan1_glass_lf
xmodel,vehicle_80s_sedan1_glass_lf_dam
xmodel,vehicle_80s_sedan1_glass_rf
xmodel,vehicle_80s_sedan1_glass_rf_dam
xmodel,vehicle_80s_sedan1_glass_lb
xmodel,vehicle_80s_sedan1_glass_lb_dam
xmodel,vehicle_80s_sedan1_glass_rb
xmodel,vehicle_80s_sedan1_glass_rb_dam
xmodel,vehicle_80s_sedan1_green_light_lf
xmodel,vehicle_80s_sedan1_green_light_lf_dam
xmodel,vehicle_80s_sedan1_green_light_rf
xmodel,vehicle_80s_sedan1_green_light_rf_dam
xmodel,vehicle_80s_sedan1_green_light_lb
xmodel,vehicle_80s_sedan1_green_light_lb_dam
xmodel,vehicle_80s_sedan1_green_light_rb
xmodel,vehicle_80s_sedan1_green_light_rb_dam
xmodel,vehicle_80s_sedan1_green_bumper_f
xmodel,vehicle_80s_sedan1_green_bumper_b
xmodel,vehicle_80s_sedan1_green_mirror_l
xmodel,vehicle_80s_sedan1_green_mirror_r
xmodel,vehicle_80s_sedan1_brn_destroyed
xmodel,vehicle_80s_sedan1_brn_hood
xmodel,vehicle_80s_sedan1_brn_trunk
xmodel,vehicle_80s_sedan1_brn_wheel_lf
xmodel,vehicle_80s_sedan1_brn_door_lf
xmodel,vehicle_80s_sedan1_brn_door_lb
xmodel,vehicle_80s_sedan1_brn_door_rf
xmodel,vehicle_80s_sedan1_brn_door_rb
xmodel,vehicle_80s_sedan1_brn_light_lf
xmodel,vehicle_80s_sedan1_brn_light_lf_dam
xmodel,vehicle_80s_sedan1_brn_light_rf
xmodel,vehicle_80s_sedan1_brn_light_rf_dam
xmodel,vehicle_80s_sedan1_brn_light_lb
xmodel,vehicle_80s_sedan1_brn_light_lb_dam
xmodel,vehicle_80s_sedan1_brn_light_rb
xmodel,vehicle_80s_sedan1_brn_light_rb_dam
xmodel,vehicle_80s_sedan1_brn_bumper_f
xmodel,vehicle_80s_sedan1_brn_bumper_b
xmodel,vehicle_80s_sedan1_brn_mirror_l
xmodel,vehicle_80s_sedan1_brn_mirror_r
